paper,title,author,affiliation,cite,year,collabs
20025,HDAC1 modulates OGG1-initiated oxidative DNA damage repair in the aging brain and Alzheimer's disease,"pao, ping-chieh",Picower Institute,2,2020,1
20026,Calibration and performance of the NIKA2 camera at the IRAM 30-m Telescope,"ruppin, f.",Kavli Astrophysics & Space Science Institute,4,2020,0
20027,The advent of medical artificial intelligence: lessons from the Japanese approach,"ishii, euma",Medicine Engineering & Science Institute,0,2020,0
20028,Evidence for Hierarchical Cognitive Control in the Human Cerebellum,"d'mello, anila m.",Mcgovern Institute Brain Research Center,1,2020,1
20029,Amyloid Beta Secreted during Consolidation Prevents Memory Malleability,"finnie, peter s. b.",Picower Institute,2,2020,0
20030,Constraints on the expansion of paralogous protein families,"mcclune, conor j.",Biological Department,0,2020,1
20032,Scalable generalized linear mixed model for region-based association tests in large biobanks and cohorts,"zhou, wei",Broad Institute,4,2020,0
20033,Cas9 activates the p53 pathway and selects for p53-inactivating mutations,"enache, oana m.",Broad Institute,16,2020,0
20034,Metabolic labeling and targeted modulation of dendritic cells,"tringides, christina m.",Health Science & Technology Division,3,2020,0
20035,A phylogenetically novel cyanobacterium most closely related to Gloeobacter,"mackey, tyler j.",Earth Atmospheric & Planetary Science Department,0,2020,0
20036,DNA methylation enzymes and PRC1 restrict B-cell Epstein-Barr virus oncoprotein expression,"guo, rui",Earth Atmospheric & Planetary Science Department,1,2020,0
20038,A deep learning system for differential diagnosis of skin diseases,"singh, nalini",Earth Atmospheric & Planetary Science Department,4,2020,1
20039,Elasticizing tissues for reversible shape transformation and accelerated molecular labeling,"ku, taeyun",Medicine Engineering & Science Institute,1,2020,3
20041,Exploring Benefits of Cargo-Cycles versus Trucks for Urban Parcel Delivery under Different Demand Scenarios,"alho, andre romano",Singaporemit  Alliance Research & Technology Smart,0,2020,1
20042,Multiarray Nanopattern Electronic Nose (E-Nose) by High-Resolution Top-Down Nanolithography,"cho, soo-yeon",Chemical Engineering Department,2,2020,0
20043,Aerosol Effects on Lightning Characteristics: A Comparison of Polluted and Clean Regimes,"liu, y.",Civil & Environmental Engineering Department,0,2020,0
20044,"Glanceable, legible typography over complex backgrounds","sawyer, ben d.",Age Lab,1,2020,1
20045,A WLAN band-notched compact four element UWB MIMO antenna,"shubair, raed m.",Electrical Research Lab,1,2020,0
20046,Digital Proxy of a Bio-Reactor (DIYBOT) combines sensor data and data analytics to improve greywater treatment and wastewater management systems,"datta, shoumen palit austin",Mechanical Engineering Department,0,2020,0
20047,MetaPhat: Detecting and Decomposing Multivariate Associations From Univariate Genome-Wide Association Statistics,"ripatti, samuli",Broad Institute,0,2020,0
20048,Assessing the accuracy of phylogenetic rooting methods on prokaryotic gene families,"rangel, l. thiberio",Earth Atmospheric & Planetary Science Department,0,2020,0
20049,Synergistic lipid compositions for albumin receptor mediated delivery of mRNA to the liver,"miao, lei",Koch Institute Integrative Cancer Research,1,2020,3
20050,Immune-profiling of ZIKV-infected patients identifies a distinct function of plasmacytoid dendritic cells for immune cross-regulation,"sun, xiaoming",Ragon Institute,2,2020,0
20051,Freeman Dyson (1923-2020),"wilczek, frank",Physical Department,0,2020,0
20052,Natural hybridization reveals incompatible alleles that cause melanoma in swordtail fish,"reich, david",Broad Institute,3,2020,0
20053,The malaria parasite has an intrinsic clock,"abel, john h.",Picower Institute,8,2020,0
20054,Kinetic Analysis of Electrochemical Lactonization of Ketones Using Water as the Oxygen Atom Source,"maalouf, joseph h.",Chemical Engineering Department,0,2020,0
20055,Automated noise estimation in polarization-sensitive optical coherence tomography,"bouma, b. e.",Medicine Engineering & Science Institute,1,2020,0
20056,Frequency stability of the mode spectrum of broad bandwidth Fabry-Perot interferometers,"halverson, samuel",Medicine Engineering & Science Institute,0,2020,0
20057,Drug Sensitivity and Allele Specificity of First-Line Osimertinib Resistance EGFR Mutations,"michor, franziska",Broad Institute,4,2020,0
20058,Complexity of parabolic systems,"colding, tobias holck",Mathematics Department,1,2020,0
20060,Widespread production of silica- and alkali -rich melts at the onset of planetesimal melting,"collinet, max",Earth Atmospheric & Planetary Science Department,1,2020,0
20061,Formation of primitive achondrites by partial melting of alkali-undepleted planetesimals in the inner solar system,"collinet, max",Earth Atmospheric & Planetary Science Department,2,2020,0
20062,Effect of gas impurity on the convective dissolution of CO2 in porous media,"amooie, mohammad amin",Chemical Engineering Department,1,2020,0
20063,Axisymmetric instability of soft elastic tubes under axial load and surface tension,"wang, liu",Mechanical Engineering Department,0,2020,0
20064,Modeling and performance analysis of high-efficiency thermally-localized multistage solar stills,"zhang, lenan",Mechanical Engineering Department,2,2020,0
20065,Complexity and ultrastructure of infectious extracellular vesicles from cells infected by non-enveloped virus,"rossignol, evan d.",Ragon Institute,1,2020,0
20066,An Optimized Competitive-Aging Method Reveals Gene-Drug Interactions Underlying the Chronological Lifespan ofSaccharomyces cerevisiae,"shoresh, noam",Broad Institute,1,2020,0
20067,"Thiophene-fused polyaromatics: synthesis, columnar liquid crystal, fluorescence and electrochemical properties","li, yifan",Chemical Department,0,2020,0
20069,Disulfide Chromophores Arise from Stereoelectronic Effects,"kilgore, henry r.",Chemical Department,1,2020,0
20070,Endocrine-Exocrine Signaling Drives Obesity-Associated Pancreatic Ductal Adenocarcinoma,"chung, katherine minjee",Koch Institute Integrative Cancer Research,6,2020,1
20071,SnapShot: COVID-19,"schiff, a.",Ragon Institute,21,2020,0
20072,Reducing ion migration in methylammonium lead tri-bromide single crystal via lead sulfate passivation,"tavakoli, mohammad mandi",Electrical Engineering & Computer Science Department,2,2020,0
20073,"NWChem: Past, present, and future","van voorhis, troy",Chemical Department,8,2020,0
20074,Tuning the stability of electrochemical interfaces by electron transfer reactions,"fraggedakis, dimitrios",Chemical Engineering Department,0,2020,1
20075,Virtual Visits in Ophthalmology: Timely Advice for Implementation During the COVID-19 Public Health Crisis,"gaier, eric d.",Brain & Cognitive Science Department,2,2020,0
20076,Lifting the secrets of stardust,"frebel, anna",Brain & Cognitive Science Department,0,2020,0
20077,Quantum algorithms for jet clustering,"wei, annie y.",Theoretical Physical Lab,1,2020,0
20078,Proteomic profiles before and during weight loss: Results from randomized trial of dietary intervention,"ganna, andrea",Broad Institute,0,2020,0
20079,Theia: an advanced optical neutrino detector,"ouellet, j.",Physical Department,3,2020,1
20080,Exploiting upper-limb functional principal components for human-like motion generation of anthropomorphic robots,"della santina, cosimo",Computer Science & Artificial Intelligence Lab,2,2020,0
20081,Highly Ordered Two-Dimensional MoS2 Archimedean Scroll Bragg Reflectors as Chromatically Adaptive Fibers,"kozawa, daichi",Chemical Engineering Department,1,2020,0
20082,Perovskite-Carbon Nanotube Light-Emitting Fibers,"niroui, farnaz",Electrical Engineering & Computer Science Department,0,2020,0
20083,Fast Magneto-Ionic Switching of Interface Anisotropy Using Yttria-Stabilized Zirconia Gate Oxide,"tan, aik jun",Material Science & Engineering Department,2,2020,0
20084,The Limits of Electromechanical Coupling in Highly-Tensile Strained Germanium,"fitzgerald, eugene",Material Science & Engineering Department,0,2020,0
20085,Resolving Photon Numbers Using a Superconducting Nanowire with Impedance-Matching Taper,"zhu, di",Electrical Research Lab,5,2020,0
20086,Target-responsive vasoactive probes for ultrasensitive molecular imaging,"ohlendorf, robert",Biological Engineering Department,0,2020,2
20087,The role of plume-scale processes in long-term impacts of aircraft emissions,"fritz, thibaud m.",Aeronautics & Astronaut Department,0,2020,0
20088,Bench-Scale Demonstration of Molten Alkali Metal Borates for High-Temperature CO2 Capture,"halliday, cameron",Chemical Engineering Department,0,2020,0
20089,Rational Vaccine Design in the Time of COVID-19,"burton, dennis r.",Ragon Institute,20,2020,0
20090,Partner notification and treatment outcomes among South African adolescents and young adults diagnosed with a sexually transmitted infection via laboratory-based screening,"ndung'u, thumbi",Ragon Institute,1,2020,0
20091,Casting Simulations of Arsenical Copper: New Insights into Prehistoric Metal Production and Materials,"sabatini, benjamin j.",Material Science & Engineering Department,0,2020,0
20093,A positively selected FBN1 missense variant reduces height in Peruvian individuals,"asgari, samira",Broad Institute,2,2020,0
20094,Structure and catalytic mechanism of a human triacylglycerol-synthesis enzyme,"walther, tobias c.",Broad Institute,2,2020,0
20096,Dynamic buckling of an inextensible elastic ring: Linear and nonlinear analyses,"kodio, ousmane",Mathematics Department,3,2020,0
20097,Dynamic Buckling of an Elastic Ring in a Soap Film,"kodio, ousmane",Mathematics Department,2,2020,0
20098,The Effect of Credit Ratings on Disclosure: Evidence from the Recalibration of Moody's Municipal Ratings,"gillette, j. a. c. q. u. e. l. y. n. r.",Mathematics Department,1,2020,0
20099,Coxeter submodular functions and deformations of Coxeter permutahedra,"postnikov, alexander",Mathematics Department,0,2020,0
20100,A rigorous derivation of the Hamiltonian structure for the nonlinear Schrodinger equation,"staffilani, gigliola",Mathematics Department,0,2020,0
20101,Exponential improvements for superball packing upper bounds,"sah, ashwin",Mathematics Department,0,2020,0
20102,Emergent Spaces for Coupled Oscillators,"bertalan, tom",Mechanical Engineering Department,2,2020,0
20103,Blockchain Technology Secures Robot Swarms: A Comparison of Consensus Protocols and Their Resilience to Byzantine Robots,"ferrer, eduardo castello",Media Lab,2,2020,0
20105,Tracking Sulfonated Polystyrene Diffusion in a Chitosan/Carboxymethyl Cellulose Layer-by-Layer Film: Exploring the Internal Architecture of Nanocoatings,"cohen, robert e.",Material Science & Engineering Department,0,2020,1
20106,Fast Ion Conduction and Its Origin in Li6-xPS5-xBr1+x,"wang, yan",Material Science & Engineering Department,2,2020,0
20107,Both Configuration and QM Region Size Matter: Zinc Stability in QM/MM Models of DNA Methyltransferase,"mehmood, rimsha",Chemical Engineering Department,1,2020,1
20108,Combination of X-ray Diffraction and Specific Rotation to Unequivocally Characterize Carvone Semicarbazone Derivatives,"dolhun, john j.",Chemical Department,0,2020,0
20109,Co-occurrence of Fe and P stress in natural populations of the marine diazotroph Trichodesmium,"held, noelle a.",Earth Atmospheric & Planetary Science Department,1,2020,0
20111,Mutational dynamics and immune evasion in diffuse large B-cell lymphoma explored in a relapse-enriched patient series,"wise, jillian f.",Broad Institute,0,2020,0
20112,Glucose Response by Stem Cell-Derived beta Cells In Vitro Is Inhibited by a Bottleneck in Glycolysis,"chen, jonathan c.",Broad Institute,2,2020,0
20113,Co-immunization of DNA and Protein in the Same Anatomical Sites Induces Superior Protective Immune Responses against SHIV Challenge,"das, jishnu",Ragon Institute,1,2020,0
20115,Women's Cardiovascular Health After Hypertensive Pregnancy The Long View From Labor and Delivery Becomes Clearer,"honigberg, michael c.",Broad Institute,0,2020,0
20117,Genetics of diabetes mellitus and diabetes complications,"cole, joanne b.",Broad Institute,4,2020,0
20118,Cell atlas of aqueous humor outflow pathways in eyes of humans and four model species provides insight into glaucoma pathogenesis,"shekhar, karthik",Howard Hughes Medicine Institute,3,2020,1
20119,"Inhibition of sphingolipid synthesis improves outcomes and survival in GARP mutant wobbler mice, a model of motor neuron degeneration","farese, robert v., jr.",Broad Institute,0,2020,0
20120,"Towards formalizing the GDPR's notion of singling out (vol 117, pg 8344, 2020)","cohen, aloni",Computer Science & Artificial Intelligence Lab,0,2020,0
